" But cart has some errors."," Ale koszyka ma jakieś błędy."
"Qty:","Ilość:"
"Quantity","Ilość"
"Quantity:","Ilość:"
"Queue Date","Data kolejki"
"Queue Message","Wiadomośc kolejki"
"Queue does not exist.","Kolejka nie istnieje."
"Queue is allowed only for applications with enabled Push Notification.","Kolejka jest dozwolona tylko dla aplikacji z włączonymi powiadomieniami Push."
"Quote instance is required.","Instancja zapytania jest wymagana."
"Quote item is not found.","Element zapytanie nie został znaleziony."
"Range param doesn\'t recognized","Parametr zakresu nie jest rozpoznany"
"Ratings and Reviews","Oceny i opinie"
"Read the Terms and Conditions","Zapoznnaj się z warunkami i regulaminem"
"Recent Activity","Ostatnia aktywność"
"Recipient Information","Informacj odbiorcy"
"Recommended size %spx x %spx.","Rekomendowane wymiary: %spx x %spx."
"Recommended size: %spx x %spx at %s dpi.","Rekomendowane wymiary: %spx x %spx przy %s dpi."
"Recommended size: %spx x %spx.","Rekomendowane wymiary: %spx x %spx."
"Recover","Odzyskaj"
"Redeem","Wykorzystaj"
"Redeeming Gift Card %@","Wykorzystywanie karty prezentowej %@"
"Redemption functionality is disabled.","Funkcjonalność wykorzystania jest wyłączona."
"Refunded","Zwrócono"
"Regions","Regiony"
"Register","Zarejestruj się"
"Registering cart ...","Rejestruję koszyk..."
"Registering user ...","Rejestruję użytkownika..."
"Regular","Standardowy"
"Regular and confirmation passwords must be equal","Zwykłe i potwierdzające hasła muszą być takie same"
"Related Product Background Color","Kolor tła powiązanych produktów"
"Release To Update...","Puść, aby zaktualizować..."
"Relevance","Znaczenie"
"Remaining downloads","Pozostałe pobrania"
"Remove","Usuń"
"Remove Address...","Usuń adres..."
"Removing %@...","Usuwanie %@"
"Removing Coupon...","Usuwanie kodu kuponu..."
"Removing Gift Card...","Usuwanie karty prezentowej..."
"Removing Product from WishList...","Usuwanie produktu ze schowka..."
"Removing Store Credit...","Usuwam kredyt kupiecki..."
"Request param %s is missed","Rządany parametr %s jest brakujący"
"Required size: %spx x %spx.","Wymagane wymiary: %spx x %spx."
"Reset theme to default","Zresetuj motyw do domyślnego."
"Resubmission Key","Klucz ponownego zgłoszenia"
"Resubmit App","Ponownie zgłoś aplikację"
"Resubmit App failure. %s","Niepowodzenie zgłoszenia apliakcji. %s"
"Results","Rezultaty"
"Revenue","Dochód"
"Revert","Odwróć"
"Revert Discount","Wycofaj zniżkę"
"Review","Opinia"
"Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>","Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>"
"SORT BY:","SORTUJ WG"
"Sample","próbka"
"Samples","Przykłady"
"Save","Zapisz"
"Save As","Zapisz jako"
"Save Theme","Zapisz motyw"
"Save and Continue Edit","Zapisz i kontynuuj edycję"
"Save and Submit App","Zapisz i zgłoś apliakcję"
"Save in address book","Zapisz w książce adresowej"
"Saving Address...","Zapisuję adres..."
"Saving changes ...","Zapisuję zmiany..."
"Saving shipping address ...","Zapisuję adres dostawy..."
"Saving shipping methods ...","Zapisuję metody dostawy..."
"Screen resolution is not supported","Rozdzielczość ekranu nie jest obsługiwana"
"Screens:","Ekrany:"
"Scroll Background Color","Pzewijaj kolor tła"
"Search","Szukaj"
"Search Term","Szukana fraza"
"Search Updated","Wyszukiwanie zaktualizowane"
"Searching for %@...","Wyszukiwanie dla %@..."
"Secondary Color","Drugorzędny kolor"
"Secondary Font Color","Kolor drugorzędnego fontu"
"See all","Zobacz wszystko"
"Select %@","Wybierz %@"
"Select All","Zaznacz wszystko"
"Select Chart","Wybierz wykres"
"Select Links","Wybierz odnośniki"
"Select Options","Wybierz opcje"
"Select Payment Method","Wybierz metodę płatności"
"Select Range","Wybierz zakres"
"Select a","Wybierz"
"Select a Billing Address","Wybierz adres rozliczeniowy"
"Select a Shipping Address","Wybierz adres dostawy"
"Select from Address Book","Wybierz z książki adresowej"
"Select shipping method","Wybierz formę dostawy"
"Selected product is unavailable.","Wybrany produkt jest niedostępny."
"Send","Wyślij"
"Sender Information","Informacje nadawcy"
"Sending e-mail failed...","Nie udało się wysłać e-mail..."
"Set","Ustaw"
"Settings","Ustawienia"
"Shake device to reset the filter","Potrząśnij urządzenie aby zresetowć filtr"
"Share","Podziel się"
"Share on LinkedIn","Podziel się na LinkedIn"
"Share on Twitter","Podziel się na Twitterze"
"Ship method","Metoda dostawy"
"Shipped","Wysłane"
"Shipping","Dostawa"
"Shipping Address","Adres dla dostawy"
"Shipping Method","Metoda dostawy"
"Shipping address","Adres dla dostawy"
"Shipping address has been set.","Adres dostawy został ustawiony."
"Shipping method","Metoda dostawy"
"Shipping method has been set.","Metoda dostawy została ustawiona."
"Shipping method is required","Metoda dostawy jest wymagana"
"Shipping method successfully updated","Metoda dostawy została zaktualizowana"
"Shipping to this address is not possible.","Dostawa do tego adresu nie jest możliwa."
"Shop","Sklep"
"Shop All","Zobacz wszystko"
"Shop Updated","Sklep zaktualizowany"
"Shopping Cart","Koszyk"
"Shopping cart is empty.","Koszyk jest pusty."
"Show Password","Pokaż hasło"
"Sign In","Zaloguj się"
"Signing In...","Logowanie..."
"Signing Out ...","Wylogowywanie..."
"Sky Blue","Błękit nieba"
"Social Networking","Sieci społecznościowe"
"Some emails were not sent.","Niektóre e-maile nie zostały wysłane."
"Sorry, no quotes are available for this order at this time.","Niestety, żadne możliwości nie są dostępne dla tego zamówienia w chwili obecnej."
"Sorry, there are no items in this category.","Brak produktów w tej kategorii."
"Special","Specjalne"
"Special Excl. Tax","Specjalne (bez podatku)"
"Special Incl. Tax","Specjalne (z podatkiem)"
"Specific Countries","Wybrane kraje"
"Specified address does not exist.","Wybrany adres nie istnieje."
"Specified invalid app code.","Wybrano nieprawidłowy kod aplikacji."
"Specified invalid data.","Wybrano nieprawidłowe dane."
"Specified item does not exist in wishlist.","Wybrany element nie istnieje w schowku."
"Standard Checkout","Standardowy proces zamówienia"
"Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)","Standardowy proces zamówienia używa metod zamówienia dostarczonych przez Magento. Tylko metody płatności online są obsługiwane (np. PayPal Direct, AuthorizeNet, itp.)"
"Start Date","Data rozpoczęcia"
"Start Date - Month","Data rozpoczęcia - miesiąc"
"Start Date - Year","Data rozpoczęcia - rok"
"Starting At","Zaczynając od"
"Starting At Excl. Tax","Zaczynając od (bez podatku)"
"Starting At Incl. Tax","Zaczynając od (z podatkiem)"
"Starting at excl. tax","Zaczynając od (bez podatku)"
"Starting at incl. tax","Zaczynając od (z podatkiem)"
"State/Province","Województwo:"
"Status","Status"
"Storage of offline cart on server failed. Please retry later","Przechowanie koszyka offline na serwerze nie powiodło się, spróbuj później."
"Store Credit Info Updated","Kredyt w sklepie zaktualizowany"
"Store Credit payment is not being used in your shopping cart.","Płatności kredytem sklepowym nie mają zastosowania w koszyku."
"Store View","Widok sklepu"
"Store credit","Kredyt w sklepie"
"Store logo that is displayed on copyright page of app.","Logo sklepu jest wyświetlane na stronie praw autorskich apliakcji."
"Store switcher hasn\'t been defined","Przełącznik sklepów nie jest zdefiniowany"
"Street Address","Adres pocztowy"
"Street Address 2","Adres pocztowy 2"
"Subject:","Temat:"
"Submission","Zgłoszenie"
"Submission Fields","Pola zgłoszenia"
"Submission History","Historia zgłoszenia"
"Submit App","Zgłoś aplikację"
"Submit App ""%s""","Zgłoś aplikację ""%s"""
"Submit App failure. %s","Niepowodzenie zgłoszenia apliakcji. %s"
"Submit App failure. Invalid activation key provided","Niepowodzenie zgłoszenia apliakcji. Dostarczono nieprawidłowy klucz aktywacji."
"Submit Review","Dodaj recenzję"
"Submitted","Zgłoszone"
"Submitting Review...","Dodaję recenzję..."
"Subtotal","Suma częściowa"
"Subtotal (Excl. Tax)","Suma częściowa (bez podatku)"
"Subtotal (Incl. Tax)","Suma częściowa (z podatkiem)"
"Subtotal Excl. Tax","Suma częściowa (bez podatku)"
"Subtotal Incl. Tax","Suma częściowa (z podatkiem)"
"Subtotal excluding tax","Suma częściowa (bez podatku)"
"Subtotal incl. tax:","Suma częściowa (z podatkiem)"
"Subtotal including tax","Suma częściowa z podatkiem"
"Subtotal:","Suma częściowa:"
"Success","Zakończono pomyślnie"
"Successfully posted to Facebook","Wpis opublikowany na Facebook"
"Successfully posted to Linkedin","Wpis opublikowany na LinkedIn"
"Summary of Your Review","Podsumowanie twojej opinii"
"Swipe a product to reveal more options","Przesuń produkt, zeby zobaczyć więcej opcji"
"T-Shirts","Koszulki"
"Tabs","Zakładki"
"Tax","Podatek"
"Telephone","Telefon"
"Tell a Friend","Wyślij znajomemu"
"Tell a Friend is disabled.","Wyślij znajomemu jest wyłączone."
"Tell a Friend link has been sent.","Link do wysłania znajomemu został wysłany."
"Template","Szablon"
"Template Content","Zawartość szablonu"
"Template Name","Nazwa szablonu"
"Template does not exist.","Szablon ni istnieje."
"Template for new AirMail Message does not exist.","Szablon dla nowej wiadomości AirMail nie istnieje."
"Template has been deleted.","Szablon został usunięty."
"Terms And Conditions","Warunki składania zamówienia"
"Text length does not satisfy specified max text range.","Długość tekstu nie odpowiada podanemu maks. zasięgowi tekstu."
"Text length does not satisfy specified min text range.","Długość tekstu nie odpowiada podanemu min. zasięgowi tekstu."
"Thank you for registering!","Dziękujemy za rejestrację!"
"Thank you for your purchase! ","Dziękujemy za złożenie zamówienia! "
"The %s field should be filled.","Pole %s powinno być wypełnione."
"The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>","The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>"
"The application is currently inactive.\nPlease try again later.","The application is currently inactive.\nPlease try again later."
"The cart is empty","Koszyk jest pusty."
"The custom amount value should be higher than 0.","The custom amount value should be higher than 0."
"The custom amount value should not be higher than %s.","The custom amount value should not be higher than %s."
"The custom amount value should not be lower than %s.","The custom amount value should not be lower than %s."
"The following email(s) are either mistyped or have incorrect format. Check them and try again:\n","The following email(s) are either mistyped or have incorrect format. Check them and try again:\n"
"The icon that appears in the Android Market.","The icon that appears in the Android Market."
"The length of the text in the %s field is too big. Please shorten the text.","The length of the text in the %s field is too big. Please shorten the text."
"The max length of the field ""%@"" is %d!","The max length of the field ""%@"" is %d!"
"The minimum password length is 6","The minimum password length is 6"
"The server responded with invalid data.","The server responded with invalid data."
"The shortening service returned status code %d indicating a client side error.","The shortening service returned status code %d indicating a client side error."
"The shortening service returned status code %d indicating a server side error.","The shortening service returned status code %d indicating a server side error."
"The store credit payment has been removed from shopping cart.","Płatność kredytem sklepowym została usunięta z koszyka."
"The value is too big!","The value is too big!"
"The value should not be greater than %.2f!","The value should not be greater than %.2f!"
"The value should not be less than %.2f!","The value should not be less than %.2f!"
"Theme configurations are successfully reset.","Konfiguracja motywu została zresetowana."
"Theme has been created.","Motyw został utworzony."
"Theme has been delete.","Motyw został usunięty."
"Theme label can\'t be empty","Etykieta motywu nie może być pusta"
"Theme label:","Etykieta motywu:"
"Theme name is not set.","Nazwa motywu nie jest ustawiona."
"There are files that were selected but not uploaded yet. After switching to another tab your selections may be lost. Do you wish to continue ?","There are files that were selected but not uploaded yet. After switching to another tab your selections may be lost. Do you wish to continue ?"
"There are no items here","There are no items here"
"There are no items in your cart","There are no items in your cart"
"There is an error in loading an app\'s configuration","There is an error in loading an app\'s configuration"
"There is an error in retrieving the data. Please try again later","There is an error in retrieving the data. Please try again later"
"There is no addresses for this contact","There is no addresses for this contact"
"There is no store credit history!","There is no store credit history!"
"There were some problems with the data.","Wysąpiły pewne problemy z danymi."
"This email address was not found in our records.","Nie ma takiego adresu e-mail w naszej bazie"
"This functionality disabled in offline mode","This functionality disabled in offline mode"
"This is a required field.","To pole jest wymagane."
"This product has no images.","This product has no images."
"Title","Tytuł"
"Title bar","Pasek tytułowy"
"To","Do"
"To Excl. Tax","To Excl. Tax"
"To Incl. Tax","To Incl. Tax"
"To activate PayPal MEP payment method activate Express checkout first. ","W celu aktywacji PayPal MEP musisz najpierw aktywować Express. "
"To excl. tax","To excl. tax"
"To incl. tax","To incl. tax"
"To preview the newly uploaded images, please save your application first.","To preview the newly uploaded images, please save your application first."
"To:","Do:"
"Token has not been set.","Token nie został ustawiony."
"Too many recipients have been set.  Max amount of recipients is:","Too many recipients have been set.  Max amount of recipients is:"
"Top Search Terms","Top Search Terms"
"Total","Razem"
"Total Order Amount","Łączna liczba zamówień"
"Total incl. Tax: %1$s","Łącznie z podatkiem: %1$s"
"Total incl. tax","Razem z podatkiem"
"Totals","Totals"
"Touch and hold a product to delete from shopping cart","Touch and hold a product to delete from shopping cart"
"Touch and hold a product to reveal more options","Touch and hold a product to reveal more options"
"Try Again","Try Again"
"Twitter","Twitter"
"Twitter API","API Twittera"
"Twitter API Key","Klucz API Twittera"
"Twitter Authorization","Twitter Authorization"
"Twitter Autorization","Twitter Autorization"
"Twitter Secret Key","Sekretny klucz Twittera"
"Twitter post failed...","Twitter post failed..."
"Type","Typ"
"Type and data is required","Type and data is required"
"URL","URL"
"Unable to cancel Mobile Express Checkout.","Nie można anulować Mobile Express Checkout."
"Unable to cancel queue.","Nie można anuować kolejki."
"Unable to collect cart totals.","Nie można pobrać sum koszyka."
"Unable to delete queue.","Nie można usunąć kolejki."
"Unable to find an app to delete.","Nie znaleziono aplikacji do usunięcia."
"Unable to find template to delete.","Nie znaleziono szablonu do usunięcia"
"Unable to get shipping methods list.","Nie udało się pobrać listy metod dostawy."
"Unable to initialize MEP Checkout.","Nie można zainicjować zamówień MEP."
"Unable to initialize PayPal Mobile Express Checkout.","Nie można zainicjować PayPal Mobile Express Checkout."
"Unable to initialize express checkout review.","Nie można zainicjować opinii zamówień express."
"Unable to initialize express checkout shipping method list.","Nie można zainicjować listy metod dostawy zamówień express."
"Unable to initialize return action.","Nie można zainicjować akcji zwrotnej."
"Unable to load addresses.","Nie udało się załadować adresów."
"Unable to load application form.","Nie udało się załadować formularza apliakcji."
"Unable to load banners.","Unable to load banners."
"Unable to load billing address form.","Nie udało się załadować formularza adresu rozliczeniowego."
"Unable to load billing address.","Nie udało się załadować adresu rozliczeniowego."
"Unable to load categories.","Nie udało się załadować kategorii."
"Unable to load checkout.","Nie udało się załadować procesu zamówienia."
"Unable to load localization.","Unable to load localization."
"Unable to load order list.","Nie udało się załadować listy zamówienia."
"Unable to load order review.","Nie udało się załadować opinii zamówienia."
"Unable to load product gallery.","Nie udało się załadować galerii produktu."
"Unable to load product info.","Nie udało się załadować informacji produktu."
"Unable to load product options.","Nie udało się załadować opcji produktu."
"Unable to load product review.","Nie udało się załadować opinii produktu."
"Unable to load product reviews.","Nie udało się załadować opinii produktu."
"Unable to load review form.","Nie udało się załadować formularza opinii."
"Unable to load search.","Nie udało się załadować wyszukiwania."
"Unable to load shipping address form.","Nie udało się załadować formularza adresu dostawy."
"Unable to place the order.","Nie można złożyć zamówienia."
"Unable to post the review.","Nie można opublikować opinii."
"Unable to process preview.","Nie udało się przetworzyć podglądu."
"Unable to render a gift card account.","Nie można wyrenderować konta karty prezentowej."
"Unable to render an order.","Nie można wyrenderować zamówienia."
"Unable to render downloadable products.","Unable to render downloadable products."
"Unable to render the store credits.","Nie można wyrenderować kredytu sklepowego."
"Unable to save app.","Nie można zapisać aplikacji."
"Unable to save message.","Nie można zapisać wiadomości."
"Unable to save shipping address.","Nie można zapisać adresu dostawy."
"Unable to save shipping method.","Nie można zapisać metody dostawy."
"Unable to save template.","Nie można zapisać szablonu."
"Unable to start MEP Checkout.","Nie można rozpocząć zamówień MEP."
"Unable to start Mobile Express Checkout.","Nie można rozpocząć Mobile Express Checkout."
"Unable to update shipping method.","Nie można zaktualizować metody dostawy."
"Undefined","niezdefiniowany"
"Unit Price","Cena jednostkowa"
"Unit Price:","Unit Price:"
"Unknown Error","Nieznany błąd"
"Unknown Error.","Nieznany błąd."
"Unknown Payment Bridge Error","Unknown Payment Bridge Error"
"Unknown error ocured. Please retry later","Unknown error ocured. Please retry later"
"Unsupported character in path: ""%s""","Nieobsługiwany znak w ścieżce ""%s"""
"Unsupported value type received","Otrzymano nieobsługiwany typ wartości"
"Update Comment Error","Update Comment Error"
"Update Preview","Aktualizuj podgląd"
"Updating ...","Updating ..."
"Updating Cart...","Updating Cart..."
"Upon receiving these credentials, please fill in the corresponding fields.","Przed otrzymaniem tych danych, proszę wypełnić odpowiednie pola."
"Urban Airship Push Notification","Powiadomienia Push Urban Airship"
"Use Billing Address","Użyj adresu rozliczeniowego"
"Use Store Credit (%s available)","Wykorzysta kredyt sklepowy (dostępne %s)"
"Use as my default billing address","Użyj jako domyślnego adresu rozliczeniowego"
"Use as my default shipping address","Użyj jako domyślnego adresu dostawy"
"Use billing address for shipping","Use billing address for shipping"
"User Name:","Nazwa użytkownika:"
"User session is expired","User session is expired"
"Version","Version"
"View Cart","View Cart"
"View Details","Zobacz szczegóły"
"View Gallery","Zobacz galerię"
"View Wishlist","View Wishlist"
"Warning: All related AirMail messages will be deleted!","Ostrzeżenie: wszystkie powiązane wiadomości AirMail zostaną usunięte!"
"Website is offline","Website is offline"
"Website is offline.","Witryna jest offline"
"WishList Updated","Schowek został zaktualizowany."
"Wishlist has been cleared.","Schowek został wyczyszczony."
"Wishlist has been updated.","Schowek został zaktualizowany."
"Wishlist has been updated. But there are accrued some errors while updating some items.","Schowek został zaktualizowany. Niestety wystąpiły jakieś błędy podczas aktualizowania."
"Wishlist is empty.","Schowek jest pusty."
"Write a Review","Write a Review"
"Write a review","Write a review"
"Wrong Ipad background image orientation has been specified: ""%s"".","Nieprawidłowa orientacja obrazka tła iPada została podana: ""%s""."
"Wrong PayPal Mobile Express Checkout Token specified.","Nieprawidłowy token PayPal Mobile Express Checkout Library."
"Wrong device type.","Nieprawidłowy typ urządzenia"
"Wrong email format","Nieprawidłowy format e-maila"
"Wrong or expired Gift Card Code.","Nieprawidłoy lub nieważny kod karty prezentowej."
"Wrong theme format.","Nieprawidłowy format motywu."
"YYYY","RRRR"
"Year","Rok"
"Yes","Tak"
"You are already logged in.","Już jesteś zalogowany."
"You are not logged in","Już jesteś zalogowany."
"You can watch statistics here.","Tutaj możesz zobaczyć statystyki."
"You canceled your order. Touch ""Pay with PayPal"" to try again.","You canceled your order. Touch ""Pay with PayPal"" to try again."
"You have entered an incorrect decimal value in the custom amount field. Provide a valid value.","You have entered an incorrect decimal value in the custom amount field. Provide a valid value."
"You have placed no orders.","Nie masz jeszcze żadnych zamówień."
"You have uncommitted actions. Commit?","You have uncommitted actions. Commit?"
"You may also like","You may also like"
"You must login first","Logowanie"
"You must read and agree to the Terms and Conditions before placing your order.","You must read and agree to the Terms and Conditions before placing your order."
"You need to enable PayPal Express Checkout first from the Payment configuration before enabling PayPal MECL.","Zanimuruchomisz PayPal MECL musisz uruchomić PayPal Express Checkout w konfiguracji płatności."
"You will receive an order confirmation email with details of your order and a link to track its progress.","Otrzymasz e-mail potwierdzający szczegóły zamówienia z linkiem do śledzenia jego postępu."
"Your current balance is:","Twój aktualny bilans:"
"Your order # is: %s. ","Numer twojego zamówienia to: %s "
"Your order cannot be completed at this time as there is no payment methods available for it.","Twoje zamówienie nie może zostać zrealizowane, w chwili obecnej nie mamy dla niego odpowiedniej metody płatności."
"Your order failed. Touch ""Pay with PayPal"" to try again.","Your order failed. Touch ""Pay with PayPal"" to try again."
"Your review has been accepted for moderation.","Twoja recenzja została przekazana do moderatora"
"Your tweet has been sent. Thanks for sharing this product on Twitter","Your tweet has been sent. Thanks for sharing this product on Twitter"
"Zip/Postal Code","Kod pocztowy"
"\'%s\' exceeds the allowed file size: %d (bytes)","\'%s\' exceeds the allowed file size: %d (bytes)"
"\'%s\' height exceeds allowed value of %d px","\'%s\' height exceeds allowed value of %d px"
"\'%s\' is not a valid file extension. Allowed extensions: %s","\'%s\' is not a valid file extension. Allowed extensions: %s"
"\'%s\' width exceeds allowed value of %d px","\'%s\' width exceeds allowed value of %d px"
"and","i"
"as Guest","Gość"
"each","każdy"
"field is required","* - pole jest wymagane"
"iPad","iPad"
"iPhone","iPhone"
"image_id is required","image_id is required"
"not set","not set"
"required","required"
"save","zapisz"
"ver. %s","wer. %s"
